Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	InSPI2_R1 raw countings	InSPI2_R2 raw countings	LSP_R1 raw countings	LSP_R2 raw countings	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
sense	NC_017718.1	Protein Homology	CDS	5713	6315	.	-	0	ID=cds-WP_000517689.1;Parent=gene-SL1344_RS24240;Dbxref=GenBank:WP_000517689.1;Name=WP_000517689.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001697843.1;locus_tag=SL1344_RS24240;product=ProQ/FINO family protein;protein_id=WP_000517689.1;transl_table=11	0	1.0	5.0	1.0	2.55676719243357	-3.37777047111825	1.71839960451499	-1.96564900401708	0.0493391693171458	NA
sense	NC_017718.1	Protein Homology	CDS	6669	8015	.	+	0	ID=cds-WP_001132021.1;Parent=gene-SL1344_RS24245;Dbxref=GenBank:WP_001132021.1;Name=WP_001132021.1;gbkey=CDS;gene=yagA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001132032.1;locus_tag=SL1344_RS24245;product=protein YagA;protein_id=WP_001132021.1;transl_table=11	0	2.0	1.0	0	0.652556749849453	-0.40328365265139	2.17886958080904	-0.185088477164221	0.853159639349777	NA
sense	NC_017718.1	Protein Homology	CDS	8294	10174	.	+	0	ID=cds-WP_001283356.1;Parent=gene-SL1344_RS24250;Dbxref=GenBank:WP_001283356.1;Name=WP_001283356.1;Ontology_term=GO:0019835,GO:0031640,GO:0050829,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_process=cytolysis|0019835||IEA,killing of cells of another organism|0031640||IEA,defense response to Gram-negative bacterium|0050829||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001610315.1;locus_tag=SL1344_RS24250;product=colicin Ia central receptor-binding domain-containing protein;protein_id=WP_001283356.1;transl_table=11	1.0	1.0	0	0	0.26492861296265	0.304965239705186	2.2166696774407	0.137578116761759	0.890573851338119	NA
sense	NC_017718.1	Protein Homology	CDS	10192	10539	.	-	0	ID=cds-WP_000762580.1;Parent=gene-SL1344_RS24255;Dbxref=GenBank:WP_000762580.1;Name=WP_000762580.1;Ontology_term=GO:0030153,GO:0015643;gbkey=CDS;go_function=toxic substance binding|0015643||IEA;go_process=bacteriocin immunity|0030153||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000762570.1;locus_tag=SL1344_RS24255;product=colicin E1 family microcin immunity protein;protein_id=WP_000762580.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	10658	11005	.	+	0	ID=cds-WP_000142425.1;Parent=gene-SL1344_RS24260;Dbxref=GenBank:WP_000142425.1;Name=WP_000142425.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001563283.1;locus_tag=SL1344_RS24260;product=DUF6404 family protein;protein_id=WP_000142425.1;transl_table=11	0	0	1.0	0	0.372699523924152	-1.42650536627452	2.21232452630238	-0.644799327275346	0.519057237947985	NA
sense	NC_017718.1	Protein Homology	CDS	11023	11613	.	-	0	ID=cds-WP_000194563.1;Parent=gene-SL1344_RS24265;Dbxref=GenBank:WP_000194563.1;Name=WP_000194563.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001545742.1;locus_tag=SL1344_RS24265;product=hypothetical protein;protein_id=WP_000194563.1;transl_table=11	0	1.0	0	0	0.13992861296265	-0.118402557310276	2.21330621263312	-0.053495786816328	0.957336887478028	NA
sense	NC_017718.1	Protein Homology	CDS	11610	11870	.	-	0	ID=cds-WP_000343102.1;Parent=gene-SL1344_RS24270;Dbxref=GenBank:WP_000343102.1;Name=WP_000343102.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001523449.1;locus_tag=SL1344_RS24270;product=hypothetical protein;protein_id=WP_000343102.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	12439	12852	.	+	0	ID=cds-WP_000465034.1;Parent=gene-SL1344_RS24275;Dbxref=GenBank:WP_000465034.1;Name=WP_000465034.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001536595.1;locus_tag=SL1344_RS24275;product=hypothetical protein;protein_id=WP_000465034.1;transl_table=11	0	0	0.5	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	12854	13639	.	+	0	ID=cds-WP_001164192.1;Parent=gene-SL1344_RS24280;Dbxref=GenBank:WP_001164192.1;Name=WP_001164192.1;Ontology_term=GO:0006310,GO:0015074,GO:0003677;gbkey=CDS;go_function=DNA binding|0003677||IEA;go_process=DNA recombination|0006310||IEA,DNA integration|0015074||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001596998.1;locus_tag=SL1344_RS24280;product=site-specific integrase;protein_id=WP_001164192.1;transl_table=11	0	0	0.5	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	14223	14855	.	+	0	ID=cds-WP_000312331.1;Parent=gene-SL1344_RS24285;Dbxref=GenBank:WP_000312331.1;Name=WP_000312331.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017901447.1;locus_tag=SL1344_RS24285;product=ParA family protein;protein_id=WP_000312331.1;transl_table=11	0	1.0	0	0	0.13992861296265	-0.118402557310276	2.21330621263312	-0.053495786816328	0.957336887478028	NA
sense	NC_017718.1	Protein Homology	CDS	14855	15229	.	+	0	ID=cds-WP_000752652.1;Parent=gene-SL1344_RS27545;Dbxref=GenBank:WP_000752652.1;Name=WP_000752652.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017901448.1;locus_tag=SL1344_RS27545;product=hypothetical protein;protein_id=WP_000752652.1;transl_table=11	0	0	1.0	0	0.372699523924152	-1.42650536627452	2.21232452630238	-0.644799327275346	0.519057237947985	NA
sense	NC_017718.1	Protein Homology	CDS	15468	16442	.	+	0	ID=cds-WP_001217836.1;Parent=gene-SL1344_RS24295;Dbxref=GenBank:WP_001217836.1;Name=WP_001217836.1;gbkey=CDS;gene=parM;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001395558.1;locus_tag=SL1344_RS24295;product=plasmid segregation protein ParM domain-containing protein;protein_id=WP_001217836.1;transl_table=11	0.5	2.5	1.0	0	0.652556749849453	-0.40328365265139	2.17886958080904	-0.185088477164221	0.853159639349777	NA
sense	NC_017718.1	Protein Homology	CDS	16446	16838	.	+	0	ID=cds-WP_000272884.1;Parent=gene-SL1344_RS24300;Dbxref=GenBank:WP_000272884.1;Name=WP_000272884.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_019842590.1;locus_tag=SL1344_RS24300;product=plasmid partitioning/stability family protein;protein_id=WP_000272884.1;transl_table=11	1.5	0.5	0	0	0.25	0.269975471931122	2.216459983735	0.121804803115002	0.903053609942546	NA
sense	NC_017718.1	Protein Homology	CDS	17519	18421	.	+	0	ID=cds-WP_001348079.1;Parent=gene-SL1344_RS24310;Dbxref=GenBank:WP_001348079.1;Name=WP_001348079.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_052643.1;locus_tag=SL1344_RS24310;product=DUF1281 domain-containing protein;protein_id=WP_001348079.1;transl_table=11	0	1.3333333333333333	0.2	1.0	0.693269572812811	-1.01053681063172	2.17961338080257	-0.463631219890757	0.642911982713747	NA
sense	NC_017718.1	Protein Homology	CDS	18425	18730	.	+	0	ID=cds-WP_001348080.1;Parent=gene-SL1344_RS27325;Dbxref=GenBank:WP_001348080.1;Name=WP_001348080.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_052644.1;locus_tag=SL1344_RS27325;product=hypothetical protein;protein_id=WP_001348080.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	18806	19489	.	+	0	ID=cds-WP_000086147.1;Parent=gene-SL1344_RS24315;Dbxref=GenBank:WP_000086147.1;Name=WP_000086147.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_858331.2;locus_tag=SL1344_RS24315;product=DNA methylase;protein_id=WP_000086147.1;transl_table=11	0	1.0	0.2	0	0.13992861296265	-0.118402557310276	2.21330621263312	-0.053495786816328	0.957336887478028	NA
sense	NC_017718.1	Protein Homology	CDS	19490	19711	.	+	0	ID=cds-WP_001104881.1;Parent=gene-SL1344_RS24320;Dbxref=GenBank:WP_001104881.1;Name=WP_001104881.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_858332.1;locus_tag=SL1344_RS24320;product=hypothetical protein;protein_id=WP_001104881.1;transl_table=11	0	1.3333333333333333	0	0	0.13992861296265	-0.118402557310276	2.21330621263312	-0.053495786816328	0.957336887478028	NA
sense	NC_017718.1	Protein Homology	CDS	19725	20159	.	+	0	ID=cds-WP_000274500.1;Parent=gene-SL1344_RS24325;Dbxref=GenBank:WP_000274500.1;Name=WP_000274500.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_052646.1;locus_tag=SL1344_RS24325;product=DUF1380 family protein;protein_id=WP_000274500.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	20205	20981	.	+	0	ID=cds-WP_001005043.1;Parent=gene-SL1344_RS27590;Dbxref=GenBank:WP_001005043.1;Name=WP_001005043.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_052647.1;locus_tag=SL1344_RS27590;product=hypothetical protein;protein_id=WP_001005043.1;transl_table=11	0	0.3333333333333333	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	21399	21824	.	+	0	ID=cds-WP_001198939.1;Parent=gene-SL1344_RS24340;Dbxref=GenBank:WP_001198939.1;Name=WP_001198939.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001198918.1;locus_tag=SL1344_RS24340;product=antirestriction protein;protein_id=WP_001198939.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	21871	22293	.	+	0	ID=cds-WP_000271705.1;Parent=gene-SL1344_RS24345;Dbxref=GenBank:WP_000271705.1;Name=WP_000271705.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_052650.1;locus_tag=SL1344_RS24345;product=DUF1380 family protein;protein_id=WP_000271705.1;transl_table=11	0	0	1.0	0	0.372699523924152	-1.42650536627452	2.21232452630238	-0.644799327275346	0.519057237947985	NA
sense	NC_017718.1	Protein Homology	CDS	22290	22481	.	+	0	ID=cds-WP_001027495.1;Parent=gene-SL1344_RS24350;Dbxref=GenBank:WP_001027495.1;Name=WP_001027495.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016238862.1;locus_tag=SL1344_RS24350;product=hypothetical protein;protein_id=WP_001027495.1;transl_table=11	0	0	1.0	0	0.372699523924152	-1.42650536627452	2.21232452630238	-0.644799327275346	0.519057237947985	NA
sense	NC_017718.1	Protein Homology	CDS	22552	22866	.	+	0	ID=cds-WP_001434357.1;Parent=gene-SL1344_RS26915;Dbxref=GenBank:WP_001434357.1;Name=WP_001434357.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005112260.1;locus_tag=SL1344_RS26915;product=hypothetical protein;protein_id=WP_001434357.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	23250	23777	.	+	0	ID=cds-WP_001276120.1;Parent=gene-SL1344_RS24360;Dbxref=GenBank:WP_001276120.1;Name=WP_001276120.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001276102.1;locus_tag=SL1344_RS24360;product=single-stranded DNA-binding protein;protein_id=WP_001276120.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	23835	24068	.	+	0	ID=cds-WP_000006024.1;Parent=gene-SL1344_RS24365;Dbxref=GenBank:WP_000006024.1;Name=WP_000006024.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000005972.1;locus_tag=SL1344_RS24365;product=DUF905 domain-containing protein;protein_id=WP_000006024.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	24127	26085	.	+	0	ID=cds-WP_001145480.1;Parent=gene-SL1344_RS24370;Dbxref=GenBank:WP_001145480.1;Name=WP_001145480.1;Ontology_term=GO:0003677;gbkey=CDS;go_function=DNA binding|0003677||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000117326.1;locus_tag=SL1344_RS24370;product=ParB/RepB/Spo0J family partition protein;protein_id=WP_001145480.1;transl_table=11	0	0.5	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	26140	26574	.	+	0	ID=cds-WP_000845897.1;Parent=gene-SL1344_RS24375;Dbxref=GenBank:WP_000845897.1;Name=WP_000845897.1;gbkey=CDS;gene=psiB;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000845953.1;locus_tag=SL1344_RS24375;product=conjugation system SOS inhibitor PsiB;protein_id=WP_000845897.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	26571	27290	.	+	0	ID=cds-WP_001276263.1;Parent=gene-SL1344_RS24380;Dbxref=GenBank:WP_001276263.1;Name=WP_001276263.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001723065.1;locus_tag=SL1344_RS24380;product=plasmid SOS inhibition protein A;protein_id=WP_001276263.1;transl_table=11	0.25	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	27287	27883	.	+	0	ID=cds-WP_000978012.1;Parent=gene-SL1344_RS24385;Dbxref=GenBank:WP_000978012.1;Name=WP_000978012.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000978013.1;locus_tag=SL1344_RS24385;product=hypothetical protein;protein_id=WP_000978012.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	28346	28846	.	+	0	ID=cds-WP_000117622.1;Parent=gene-SL1344_RS24395;Dbxref=GenBank:WP_000117622.1;Name=WP_000117622.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000117633.1;locus_tag=SL1344_RS24395;product=antirestriction protein ArdA;protein_id=WP_000117622.1;transl_table=11	0	0.5	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	29575	30009	.	+	0	ID=cds-WP_000218864.1;Parent=gene-SL1344_RS24400;Dbxref=GenBank:WP_000218864.1;Name=WP_000218864.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000218847.1;locus_tag=SL1344_RS24400;product=hypothetical protein;protein_id=WP_000218864.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	30103	30369	.	+	0	ID=cds-WP_014653259.1;Parent=gene-SL1344_RS26415;Dbxref=GenBank:WP_014653259.1;Name=WP_014653259.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001247860.1;locus_tag=SL1344_RS26415;product=hypothetical protein;protein_id=WP_014653259.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	30434	31360	.	+	0	ID=cds-WP_000038402.1;Parent=gene-SL1344_RS24410;Dbxref=GenBank:WP_000038402.1;Name=WP_000038402.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012548938.1;locus_tag=SL1344_RS24410;product=Rpn family recombination-promoting nuclease/putative transposase;protein_id=WP_000038402.1;transl_table=11	7.5	4.833333333333333	33.0	1.25	14.5520683141604	-2.7724937609365	1.05376182980476	-2.63104402011809	0.00851230094871175	0.0276672737416057
sense	NC_017718.1	Protein Homology	CDS	31360	31605	.	+	0	ID=cds-WP_001260884.1;Parent=gene-SL1344_RS24415;Dbxref=GenBank:WP_001260884.1;Name=WP_001260884.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014358130.1;locus_tag=SL1344_RS24415;product=hypothetical protein;protein_id=WP_001260884.1;transl_table=11	0	0	1.0	1.0	0.926040483774313	-2.83993077683088	2.12511809390874	-1.33636374607652	0.181430410053031	NA
sense	NC_017718.1	Protein Homology	CDS	31636	31887	.	-	0	ID=cds-WP_000148286.1;Parent=gene-SL1344_RS24420;Dbxref=GenBank:WP_000148286.1;Name=WP_000148286.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003980153.1;locus_tag=SL1344_RS24420;product=helix-turn-helix transcriptional regulator;protein_id=WP_000148286.1;transl_table=11	0	0.5	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	31921	32118	.	-	0	ID=cds-WP_001161115.1;Parent=gene-SL1344_RS27940;Dbxref=GenBank:WP_001161115.1;Name=WP_001161115.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001753860.1;locus_tag=SL1344_RS27940;product=hypothetical protein;protein_id=WP_001161115.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	32467	33315	.	+	0	ID=cds-WP_001077019.1;Parent=gene-SL1344_RS24425;Dbxref=GenBank:WP_001077019.1;Name=WP_001077019.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001401764.1;locus_tag=SL1344_RS24425;product=DUF4942 domain-containing protein;protein_id=WP_001077019.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	33401	33736	.	-	0	ID=cds-WP_000157095.1;Parent=gene-SL1344_RS24430;Dbxref=GenBank:WP_000157095.1;Name=WP_000157095.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000157082.1;locus_tag=SL1344_RS24430;product=molybdopterin-guanine dinucleotide biosynthesis protein MobC;protein_id=WP_000157095.1;transl_table=11	0	0	0	1.0	0.553340959850161	-1.65789557731268	2.22607633141914	-0.744761333613282	0.456416013719896	NA
sense	NC_017718.1	Protein Homology	CDS	33969	34301	.	+	0	ID=cds-WP_001281051.1;Parent=gene-SL1344_RS24435;Dbxref=GenBank:WP_001281051.1;Name=WP_001281051.1;Ontology_term=GO:0006355;gbkey=CDS;gene=mobA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001281049.1;locus_tag=SL1344_RS24435;product=plasmid mobilization protein MobA;protein_id=WP_001281051.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	34312	37011	.	+	0	ID=cds-WP_001354015.1;Parent=gene-SL1344_RS24440;Dbxref=GenBank:WP_001354015.1;Name=WP_001354015.1;gbkey=CDS;gene=nikB;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001387486.1;locus_tag=SL1344_RS24440;product=IncI1-type relaxase NikB;protein_id=WP_001354015.1;transl_table=11	0.3333333333333333	0.3333333333333333	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	37048	39339	.	-	0	ID=cds-WP_014653261.1;Parent=gene-SL1344_RS24445;Dbxref=GenBank:WP_014653261.1;Name=WP_014653261.1;gbkey=CDS;gene=trbC;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001289278.1;locus_tag=SL1344_RS24445;product=F-type conjugative transfer protein TrbC;protein_id=WP_014653261.1;transl_table=11	1.0	0	0	0	0.125	-0.172742749466886	2.21280387618353	-0.0780650971042311	0.937776270912358	NA
sense	NC_017718.1	Protein Homology	CDS	39332	40402	.	-	0	ID=cds-WP_000151583.1;Parent=gene-SL1344_RS24450;Dbxref=GenBank:WP_000151583.1;Name=WP_000151583.1;gbkey=CDS;gene=trbB;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000151583.1;locus_tag=SL1344_RS24450;product=IncI1-type conjugal transfer protein TrbB;protein_id=WP_000151583.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	40421	41629	.	-	0	ID=cds-WP_000121274.1;Parent=gene-SL1344_RS24455;Dbxref=GenBank:WP_000121274.1;Name=WP_000121274.1;gbkey=CDS;gene=trbA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000121273.1;locus_tag=SL1344_RS24455;product=IncI1-type conjugal transfer protein TrbA;protein_id=WP_000121274.1;transl_table=11	0	1.0	0	0	0.13992861296265	-0.118402557310276	2.21330621263312	-0.053495786816328	0.957336887478028	NA
sense	NC_017718.1	Protein Homology	CDS	41921	42073	.	+	0	ID=cds-WP_001331364.1;Parent=gene-SL1344_RS24460;Dbxref=GenBank:WP_001331364.1;Name=WP_001331364.1;Ontology_term=GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001618166.1;locus_tag=SL1344_RS24460;product=Hok/Gef family protein;protein_id=WP_001331364.1;transl_table=11	16.0	17.0	10.0	13.0	15.2992141376587	-1.25328846054771	0.804542557740283	-1.55776527728728	0.119288899919692	0.220908085714831
sense	NC_017718.1	Protein Homology	CDS	42145	42396	.	-	0	ID=cds-WP_001291965.1;Parent=gene-SL1344_RS24465;Dbxref=GenBank:WP_001291965.1;Name=WP_001291965.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001291967.1;locus_tag=SL1344_RS24465;product=hypothetical protein;protein_id=WP_001291965.1;transl_table=11	1.0	0	0	1.0	0.678340959850161	-1.07148037563343	2.18338279013663	-0.490743254217178	0.623608049571811	NA
sense	NC_017718.1	Protein Homology	CDS	42897	42992	.	+	0	ID=cds-WP_000609148.1;Parent=gene-SL1344_RS27945;Dbxref=GenBank:WP_000609148.1;Name=WP_000609148.1;gbkey=CDS;gene=dqlB;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000609149.1;locus_tag=SL1344_RS27945;product=DinQ-like type I toxin DqlB;protein_id=WP_000609148.1;transl_table=11	24.5	31.0	3.0	9.0	13.4359542122661	0.309192614135486	0.908629537267249	0.340284573034461	0.733642233652546	0.819938601619819
sense	NC_017718.1	Protein Homology	CDS	43057	43233	.	-	0	ID=cds-WP_001054904.1;Parent=gene-SL1344_RS27555;Dbxref=GenBank:WP_001054904.1;Name=WP_001054904.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001054900.1;locus_tag=SL1344_RS27555;product=hypothetical protein;protein_id=WP_001054904.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	43625	43834	.	+	0	ID=cds-WP_000062603.1;Parent=gene-SL1344_RS24475;Dbxref=GenBank:WP_000062603.1;Name=WP_000062603.1;Ontology_term=GO:0005515;gbkey=CDS;go_function=protein binding|0005515||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000062602.1;locus_tag=SL1344_RS24475;product=HEAT repeat domain-containing protein;protein_id=WP_000062603.1;transl_table=11	1.0	2.0	0	0	0.4048572259253	0.682695635336659	2.22411050166478	0.306952210704303	0.758879747636361	NA
sense	NC_017718.1	Protein Homology	CDS	43906	44568	.	-	0	ID=cds-WP_000653334.1;Parent=gene-SL1344_RS24480;Dbxref=GenBank:WP_000653334.1;Name=WP_000653334.1;gbkey=CDS;gene=excA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001480010.1;locus_tag=SL1344_RS24480;product=plasmid IncI1-type surface exclusion protein ExcA;protein_id=WP_000653334.1;transl_table=11	2.0	1.0	5.0	5.0	5.02013103183422	-3.1990861012719	1.30589721029761	-2.4497227469709	0.0142966251403987	0.0422625680415392
sense	NC_017718.1	Protein Homology	CDS	44633	46795	.	-	0	ID=cds-WP_000698351.1;Parent=gene-SL1344_RS24485;Dbxref=GenBank:WP_000698351.1;Name=WP_000698351.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001470938.1;locus_tag=SL1344_RS24485;product=DotA/TraY family protein;protein_id=WP_000698351.1;transl_table=11	0	1.25	1.0	0	0.512628136886803	-0.926174299116661	2.21239818661484	-0.418629116910363	0.675487206587528	NA
sense	NC_017718.1	Protein Homology	CDS	46892	47476	.	-	0	ID=cds-WP_001037987.1;Parent=gene-SL1344_RS24490;Dbxref=GenBank:WP_001037987.1;Name=WP_001037987.1;gbkey=CDS;gene=traX;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001037983.1;locus_tag=SL1344_RS24490;product=IncI1-type conjugal transfer protein TraX;protein_id=WP_001037987.1;transl_table=11	0	0	0	1.0	0.553340959850161	-1.65789557731268	2.22607633141914	-0.744761333613282	0.456416013719896	NA
sense	NC_017718.1	Protein Homology	CDS	47505	48707	.	-	0	ID=cds-WP_001189161.1;Parent=gene-SL1344_RS24495;Dbxref=GenBank:WP_001189161.1;Name=WP_001189161.1;gbkey=CDS;gene=traW;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001387490.1;locus_tag=SL1344_RS24495;product=IncI1-type conjugal transfer protein TraW;protein_id=WP_001189161.1;transl_table=11	1.25	1.0	0.1111111111111111	0.3333333333333333	0.26492861296265	0.304965239705186	2.2166696774407	0.137578116761759	0.890573851338119	NA
sense	NC_017718.1	Protein Homology	CDS	48674	49288	.	-	0	ID=cds-WP_000337399.1;Parent=gene-SL1344_RS26425;Dbxref=GenBank:WP_000337399.1;Name=WP_000337399.1;gbkey=CDS;gene=traV;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000337395.1;locus_tag=SL1344_RS26425;product=IncI1-type conjugal transfer protein TraV;protein_id=WP_000337399.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_017718.1	Protein Homology	CDS	49288	52332	.	-	0	ID=cds-WP_001024779.1;Parent=gene-SL1344_RS24500;Dbxref=GenBank:WP_001024779.1;Name=WP_001024779.1;gbkey=CDS;gene=traU;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001024789.1;locus_tag=SL1344_RS24500;product=IncI1-type conjugal transfer protein TraU;protein_id=WP_001024779.1;transl_table=11	1.2	1.7	0	0	0.4048572259253	0.682695635336659	2.22411050166478	0.306952210704303	0.758879747636361	NA
sense	NC_017718.1	Protein Homology	CDS	52422	53222	.	-	0	ID=cds-WP_001164788.1;Parent=gene-SL1344_RS24505;Dbxref=GenBank:WP_001164788.1;Name=WP_001164788.1;gbkey=CDS;gene=traT;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001164783.1;locus_tag=SL1344_RS24505;product=IncI1-type conjugal transfer protein TraT;protein_id=WP_001164788.1;transl_table=11	1.0	0	0	0	0.125	-0.172742749466886	2.21280387618353	-0.0780650971042311	0.937776270912358	NA
sense	NC_017718.1	Protein Homology	CDS	53206	53394	.	-	0	ID=cds-WP_001277255.1;Parent=gene-SL1344_RS24510;Dbxref=GenBank:WP_001277255.1;Name=WP_001277255.1;gbkey=CDS;gene=traS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001277253.1;locus_tag=SL1344_RS24510;product=putative conjugal transfer protein TraS;protein_id=WP_001277255.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
